chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr10	105974812	105975423	105975117	ENSG00000286609	ENSG00000286609.1	lncRNA	-	-12609
chr10	110209017	110211733	110210375	ENSG00000228417	ENSG00000228417.1	lncRNA	-	1785
chr10	110269325	110270202	110269763	ENSG00000214067	ENSG00000214067.2	processed_pseudogene	+	12700
chr10	112446582	112447747	112447164	VTI1A	ENSG00000151532.15	protein_coding	+	167
chr10	112585069	112585446	112585257	ENSG00000234017	ENSG00000234017.1	processed_pseudogene	-	36386
chr10	113086298	113086720	113086509	RPS15AP30	ENSG00000227560.1	processed_pseudogene	+	99034
chr10	113187052	113187897	113187474	RNU7-165P	ENSG00000238380.1	snRNA	+	-165950
chr10	114043465	114044296	114043880	ADRB1	ENSG00000043591.6	protein_coding	+	15
chr10	114685361	114685856	114685608	PPIAP19	ENSG00000228169.3	processed_pseudogene	-	-5025
chr10	114905383	114906175	114905779	RPL15P13	ENSG00000226428.1	processed_pseudogene	+	5058
chr10	116712453	116712858	116712655	RPL5P27	ENSG00000228195.2	processed_pseudogene	+	-37249
chr10	118241253	118241775	118241514	LINC02944	ENSG00000238276.7	lncRNA	+	47
chr10	118590326	118590780	118590553	PRLHR	ENSG00000119973.6	protein_coding	-	-5094
chr10	118594331	118595011	118594671	PRLHR	ENSG00000119973.6	protein_coding	-	-976
chr10	118823416	118824124	118823770	RPL17P36	ENSG00000236058.3	processed_pseudogene	-	-48831
chr10	119235426	119235768	119235597	RN7SL749P	ENSG00000242853.3	misc_RNA	+	22741
chr10	120977876	120978390	120978133	ENSG00000227307	ENSG00000227307.1	lncRNA	-	-2566
chr10	121083954	121084721	121084337	RPL19P16	ENSG00000236762.1	processed_pseudogene	-	-49385
chr10	121284888	121285597	121285242	LINC01153	ENSG00000227143.1	lncRNA	+	106543
chr10	121518310	121518908	121518609	FGFR2	ENSG00000066468.24	protein_coding	-	-79848
chr10	124740372	124741037	124740704	FAM53B	ENSG00000189319.14	protein_coding	-	-3673
chr10	124942571	124943282	124942926	ZRANB1	ENSG00000019995.6	protein_coding	+	804
chr10	126504083	126504896	126504489	ENSG00000287326	ENSG00000287326.1	lncRNA	+	78560
chr10	127485165	127485654	127485409	NPS	ENSG00000214285.3	protein_coding	+	-63899
chr10	127915273	127915685	127915479	PTPRE	ENSG00000132334.17	protein_coding	+	8377
chr10	127966875	127967240	127967057	ENSG00000227076	ENSG00000227076.1	lncRNA	+	32360
chr10	129096016	129097241	129096628	ENSG00000289400	ENSG00000289400.2	lncRNA	-	59872
chr10	129963739	129964616	129964177	EBF3	ENSG00000108001.16	protein_coding	-	-8875
chr11	396440	397562	397001	PKP3	ENSG00000184363.10	protein_coding	+	4388
chr11	607997	608997	608497	IRF7	ENSG00000185507.21	protein_coding	-	-7485
chr11	2472442	2472859	2472650	KCNQ1	ENSG00000053918.19	protein_coding	+	27997
chr11	2664565	2665216	2664890	ENSG00000276105	ENSG00000276105.1	misc_RNA	+	-9206
chr11	8262516	8263615	8263065	LMO1	ENSG00000166407.14	protein_coding	-	-5650
chr11	8263614	8264509	8264061	LMO1	ENSG00000166407.14	protein_coding	-	-4654
chr11	9020814	9021406	9021110	NRIP3	ENSG00000175352.12	protein_coding	-	15823
chr11	9460284	9461676	9460980	ENSG00000268403	ENSG00000268403.3	lncRNA	-	279
chr11	10293279	10294996	10294137	ADM-DT	ENSG00000254554.1	lncRNA	-	-9566
chr11	11406579	11407758	11407168	CSNK2A3	ENSG00000254598.3	protein_coding	-	53919
chr11	13439864	13440886	13440375	BTBD10	ENSG00000148925.11	protein_coding	-	-22921
chr11	16604370	16604758	16604564	C11orf58	ENSG00000110696.10	protein_coding	+	-8567
chr11	16607512	16608037	16607774	C11orf58	ENSG00000110696.10	protein_coding	+	-5357
chr11	20158568	20159192	20158880	DBX1	ENSG00000109851.7	protein_coding	-	-1594
chr11	26331912	26332504	26332208	ANO3-AS1	ENSG00000254819.2	lncRNA	-	920
chr11	27217844	27218495	27218169	BBOX1-AS1	ENSG00000254560.6	lncRNA	-	-1943
chr11	27718236	27719636	27718936	BDNF	ENSG00000176697.20	protein_coding	-	-3121
chr11	28146039	28146722	28146380	ATP5MGP8	ENSG00000271332.1	processed_pseudogene	-	1177
chr11	29293785	29294322	29294053	EEF1A1P47	ENSG00000255450.1	processed_pseudogene	+	18399
chr11	30016603	30017596	30017099	KCNA4	ENSG00000182255.7	protein_coding	-	70
chr11	30560217	30561357	30560787	MPPED2-AS1	ENSG00000254489.4	lncRNA	+	-23324
chr11	31810896	31811616	31811256	PAUPAR	ENSG00000281880.2	lncRNA	+	-1050
chr11	33028123	33028548	33028335	TCP11L1	ENSG00000176148.16	protein_coding	+	-11081
chr11	33542952	33543464	33543208	ENSG00000255207	ENSG00000255207.1	processed_pseudogene	+	92563
chr11	33857859	33858437	33858148	ENSG00000184566	ENSG00000184566.3	lncRNA	+	-22494
chr11	34632309	34632931	34632620	EHF	ENSG00000135373.13	protein_coding	+	11528
chr11	35584346	35584686	35584516	ENSG00000254669	ENSG00000254669.1	lncRNA	-	-793
chr11	35585945	35587104	35586524	ENSG00000254669	ENSG00000254669.1	lncRNA	-	1215
chr11	35617713	35620731	35619222	FJX1	ENSG00000179431.7	protein_coding	+	763
chr11	36564367	36565619	36564993	IFTAP	ENSG00000166352.18	protein_coding	+	-29375
chr11	43575093	43575902	43575497	ENSG00000283341	ENSG00000283341.4	lncRNA	+	-3391
chr11	46049852	46050639	46050245	ENSG00000254653	ENSG00000254653.1	lncRNA	+	-66332
chr11	46247095	46247459	46247277	ENSG00000289990	ENSG00000289990.1	lncRNA	-	3892
chr11	46537701	46538181	46537941	ENSG00000285658	ENSG00000285658.1	lncRNA	+	-35006
chr11	46541429	46542751	46542090	ENSG00000285658	ENSG00000285658.1	lncRNA	+	-30857
chr11	46916751	46917097	46916924	LRP4	ENSG00000134569.10	protein_coding	-	-1717
chr11	46920624	46921167	46920895	ENSG00000286450	ENSG00000286450.1	lncRNA	+	16
chr11	46948319	46948917	46948618	CSTPP1	ENSG00000149179.14	protein_coding	+	11930
chr11	47270705	47271043	47270874	MADD-AS1	ENSG00000256746.5	lncRNA	-	-1235
chr11	47466182	47466529	47466355	RAPSN	ENSG00000165917.10	protein_coding	-	17213
chr11	47466616	47467616	47467116	RAPSN	ENSG00000165917.10	protein_coding	-	17974
chr11	47552091	47553722	47552906	RN7SL652P	ENSG00000265559.2	misc_RNA	-	-4926
chr11	48081089	48081783	48081436	MIR3161	ENSG00000263693.1	miRNA	+	-15345
chr11	57476074	57477267	57476670	ENSG00000255301	ENSG00000255301.1	lncRNA	-	-863
chr11	57798972	57799737	57799354	CTNND1	ENSG00000198561.16	protein_coding	+	46112
chr11	61508922	61509762	61509342	LRRC10B	ENSG00000204950.4	protein_coding	+	594
chr11	62593563	62593883	62593723	TUT1	ENSG00000149016.16	protein_coding	-	2087
chr11	62611665	62613838	62612751	EML3	ENSG00000149499.12	protein_coding	-	-23
chr11	62726496	62728628	62727562	HNRNPUL2	ENSG00000214753.4	protein_coding	-	106
chr11	63916901	63917687	63917294	RCOR2	ENSG00000167771.6	protein_coding	-	131
chr11	63917733	63918607	63918170	RCOR2	ENSG00000167771.6	protein_coding	-	1007
chr11	64240530	64242169	64241349	ENSG00000286264	ENSG00000286264.2	protein_coding	+	255
chr11	64246784	64247131	64246957	PPP1R14B	ENSG00000173457.11	protein_coding	-	15
chr11	64252388	64252929	64252658	PLCB3	ENSG00000149782.13	protein_coding	+	1129
chr11	65613500	65614559	65614029	MAP3K11	ENSG00000173327.8	protein_coding	-	-1352
chr11	65884657	65884991	65884824	FIBP	ENSG00000172500.13	protein_coding	-	-3706
chr11	65890305	65891689	65890997	CCDC85B	ENSG00000175602.4	protein_coding	+	325
chr11	67239232	67240316	67239774	ENSG00000287934	ENSG00000287934.1	lncRNA	-	-21770
chr11	67240315	67241367	67240841	ENSG00000287934	ENSG00000287934.1	lncRNA	-	-20703
chr11	72224571	72225248	72224909	INPPL1	ENSG00000165458.15	protein_coding	+	1209
chr11	73760000	73761777	73760888	RAB6A	ENSG00000175582.20	protein_coding	-	-248
chr11	75429782	75430872	75430327	KLHL35	ENSG00000149243.17	protein_coding	-	-2875
chr11	76083523	76084292	76083907	ENSG00000255421	ENSG00000255421.1	lncRNA	-	-53823
chr11	76444215	76446149	76445182	EMSY	ENSG00000158636.17	protein_coding	+	260
chr11	77322391	77323314	77322852	TOMM20P1	ENSG00000224829.3	processed_pseudogene	+	9247
chr11	77819312	77819770	77819541	RSF1	ENSG00000048649.14	protein_coding	-	-1327
chr11	79439687	79441328	79440507	TENM4	ENSG00000149256.16	protein_coding	-	-522
chr11	83158014	83158323	83158168	PCF11	ENSG00000165494.12	protein_coding	+	1181
chr11	83691361	83691780	83691570	DLG2-AS2	ENSG00000255311.5	lncRNA	+	47969
chr11	83971046	83971670	83971358	LDHAL6DP	ENSG00000250257.1	unprocessed_pseudogene	-	156096
chr11	84313966	84314334	84314150	HNRNPA1P72	ENSG00000254713.2	processed_pseudogene	-	-232695
chr11	84316509	84317576	84317042	HNRNPA1P72	ENSG00000254713.2	processed_pseudogene	-	-229803
chr11	85663741	85665555	85664648	TMEM126A	ENSG00000171202.7	protein_coding	+	16682
chr11	86954524	86956847	86955685	FZD4-DT	ENSG00000246523.10	lncRNA	+	70
chr11	88508551	88509580	88509065	GRM5-AS1	ENSG00000255082.1	lncRNA	+	4490
chr11	88552403	88552940	88552671	GRM5-AS1	ENSG00000255082.1	lncRNA	+	48096
chr11	96341580	96342119	96341849	MIR1260B	ENSG00000266192.3	miRNA	+	412
chr11	111938672	111939236	111938954	ENSG00000255286	ENSG00000255286.2	processed_pseudogene	-	-7937
chr11	111975091	111975852	111975471	ENSG00000255286	ENSG00000255286.2	processed_pseudogene	-	28580
chr11	112363363	112364016	112363689	RNU6-44P	ENSG00000206772.1	snRNA	-	11028
chr11	112785722	112786172	112785947	ENSG00000254626	ENSG00000254626.1	lncRNA	+	-1356
chr11	112961045	112962798	112961921	NCAM1	ENSG00000149294.18	protein_coding	+	647
chr11	112977713	112978243	112977978	RNU7-187P	ENSG00000238998.1	snRNA	+	626
chr11	114129635	114130636	114130135	ENSG00000286463	ENSG00000286463.1	lncRNA	-	-31030
chr11	115290878	115291905	115291391	ENSG00000287897	ENSG00000287897.1	lncRNA	-	-42026
chr11	115324600	115325350	115324975	ENSG00000287897	ENSG00000287897.1	lncRNA	-	-8442
chr11	115439302	115439863	115439582	CADM1-AS1	ENSG00000256315.1	lncRNA	+	42827
chr11	115502775	115505191	115503983	CADM1	ENSG00000182985.19	protein_coding	-	-973
chr11	115622909	115623810	115623359	ENSG00000239153	ENSG00000239153.1	snoRNA	-	-3825
chr11	115707468	115707924	115707696	ENSG00000279818	ENSG00000279818.1	TEC	-	-27045
chr11	117796835	117797611	117797223	DSCAML1	ENSG00000177103.15	protein_coding	-	-20301
chr11	118415567	118416112	118415839	ENSG00000269944	ENSG00000269944.1	lncRNA	+	-137
chr11	118435228	118437003	118436115	KMT2A	ENSG00000118058.25	protein_coding	+	-340
chr11	118437153	118437509	118437331	KMT2A	ENSG00000118058.25	protein_coding	+	876
chr11	118620710	118621710	118621210	PHLDB1	ENSG00000019144.20	protein_coding	+	14771
chr11	118919392	118919657	118919524	UPK2	ENSG00000110375.3	protein_coding	+	-5639
chr11	118925810	118926170	118925990	BCL9L	ENSG00000186174.13	protein_coding	-	65
chr11	119106813	119108131	119107472	DPAGT1	ENSG00000172269.20	protein_coding	-	-858
chr11	119728569	119729867	119729218	NECTIN1	ENSG00000110400.11	protein_coding	-	19
chr11	120013253	120013614	120013433	ENSG00000255216	ENSG00000255216.2	lncRNA	-	-186
chr11	120295024	120295509	120295266	ENSG00000259541	ENSG00000259541.5	lncRNA	-	29335
chr11	121141069	121141453	121141261	TECTA	ENSG00000109927.11	protein_coding	+	40019
chr11	121194705	121195263	121194984	TRPC6P5	ENSG00000254515.1	processed_pseudogene	+	-43319
chr11	121655258	121656718	121655988	ENSG00000286044	ENSG00000286044.1	lncRNA	+	-18272
chr11	122196949	122197490	122197219	MIR100	ENSG00000207994.1	miRNA	-	44912
chr11	122981456	122982146	122981801	BSX	ENSG00000188909.5	protein_coding	-	-32
chr11	125141561	125142264	125141912	ENSG00000255475	ENSG00000255475.1	lncRNA	-	2326
chr11	125345426	125346543	125345984	RNU6-321P	ENSG00000222844.1	snRNA	+	68433
chr11	126113533	126114016	126113774	ENSG00000261257	ENSG00000261257.1	lncRNA	-	11362
chr11	126561316	126561667	126561491	KIRREL3-AS1	ENSG00000257271.1	lncRNA	+	17545
chr11	126839435	126840056	126839745	ENSG00000279358	ENSG00000279358.1	TEC	-	-97404
chr11	128575895	128576413	128576154	ETS1	ENSG00000134954.14	protein_coding	-	-11403
chr11	129375783	129376287	129376035	BARX2	ENSG00000043039.7	protein_coding	+	188
chr11	130448248	130449154	130448701	ADAMTS15	ENSG00000166106.4	protein_coding	+	57
chr11	130653790	130654269	130654029	MIR8052	ENSG00000274999.1	miRNA	+	-12705
chr11	134033687	134034434	134034060	LINC02731	ENSG00000204241.9	lncRNA	+	1845
chr12	751099	751607	751353	WNK1	ENSG00000060237.19	protein_coding	+	-1225
chr12	751941	754317	753129	WNK1	ENSG00000060237.19	protein_coding	+	551
chr12	2336215	2336881	2336548	ENSG00000285555	ENSG00000285555.1	lncRNA	-	847
chr12	3168355	3169099	3168727	ENSG00000275850	ENSG00000275850.1	lncRNA	+	-2929
chr12	3491976	3492734	3492355	THCAT155	ENSG00000287243.2	lncRNA	-	-463
chr12	4276930	4277268	4277099	CCND2-AS1	ENSG00000255920.4	lncRNA	-	848
chr12	6612918	6614684	6613801	CHD4	ENSG00000111642.16	protein_coding	-	-722
chr12	6763950	6764871	6764410	PTMS	ENSG00000159335.19	protein_coding	+	-1105
chr12	6872374	6872735	6872554	RPL13P5	ENSG00000240370.6	transcribed_processed_pseudogene	+	-834
chr12	6946292	6946743	6946517	PTPN6	ENSG00000111679.17	protein_coding	+	50
chr12	7498738	7499339	7499038	CD163	ENSG00000177575.13	protein_coding	-	-4854
chr12	12661076	12662061	12661568	ENSG00000257004	ENSG00000257004.1	lncRNA	+	-7413
chr12	15164883	15165576	15165229	RERG-AS1	ENSG00000255660.1	lncRNA	+	13307
chr12	15186605	15187031	15186818	RERG-AS1	ENSG00000255660.1	lncRNA	+	34896
chr12	18546218	18546976	18546597	ZKSCAN7P1	ENSG00000256138.1	processed_pseudogene	+	53547
chr12	27179840	27180237	27180038	ENSG00000256226	ENSG00000256226.1	lncRNA	-	18646
chr12	30241243	30241631	30241437	ENSG00000257262	ENSG00000257262.1	lncRNA	+	40455
chr12	45922765	45923254	45923009	KNOP1P2	ENSG00000270429.1	processed_pseudogene	-	40744
chr12	47078763	47079111	47078937	PCED1B	ENSG00000179715.13	protein_coding	+	-665
chr12	47995836	47996434	47996135	COL2A1	ENSG00000139219.19	protein_coding	-	-8418
chr12	48974014	48974436	48974225	RNU6-940P	ENSG00000200303.1	snRNA	+	-1317
chr12	48996759	48997282	48997020	DDN-AS1	ENSG00000257913.4	lncRNA	+	-1346
chr12	48998023	48999619	48998821	DDN-AS1	ENSG00000257913.4	lncRNA	+	455
chr12	49049580	49050454	49050017	KMT2D	ENSG00000167548.18	protein_coding	-	-10776
chr12	49059818	49061404	49060611	KMT2D	ENSG00000167548.18	protein_coding	-	-182
chr12	49336803	49337443	49337123	C1QL4	ENSG00000186897.5	protein_coding	-	-64
chr12	49827182	49828922	49828052	BCDIN3D-AS1	ENSG00000258057.6	lncRNA	+	140
chr12	50221146	50221819	50221482	ENSG00000257256	ENSG00000257256.1	lncRNA	+	1879
chr12	50222200	50222887	50222543	ENSG00000257256	ENSG00000257256.1	lncRNA	+	2940
chr12	51721541	51721955	51721748	HNRNPA3P10	ENSG00000257851.2	processed_pseudogene	-	8143
chr12	51820255	51821835	51821045	ENSG00000261586	ENSG00000261586.2	lncRNA	+	3147
chr12	51972808	51973302	51973055	RNU6-574P	ENSG00000206992.1	snRNA	+	-14601
chr12	52951988	52952620	52952304	KRT8	ENSG00000170421.13	protein_coding	-	2351
chr12	53220098	53221984	53221041	RARG	ENSG00000172819.17	protein_coding	-	-11938
chr12	53379330	53380929	53380129	SP1	ENSG00000185591.10	protein_coding	+	-46
chr12	53381930	53382295	53382112	SP1	ENSG00000185591.10	protein_coding	+	1937
chr12	53425327	53425994	53425660	AMHR2	ENSG00000135409.11	protein_coding	+	1806
chr12	53516819	53517761	53517290	ENSG00000257550	ENSG00000257550.2	lncRNA	+	3400
chr12	53696232	53696782	53696507	ATP5MC2	ENSG00000135390.21	protein_coding	-	19100
chr12	53984634	53985836	53985235	HOXC10	ENSG00000180818.5	protein_coding	+	171
chr12	53999517	54000889	54000203	HOXC-AS1	ENSG00000250451.5	lncRNA	-	194
chr12	54005935	54006607	54006271	HOXC8	ENSG00000037965.6	protein_coding	+	-2713
chr12	54016604	54017029	54016816	HOXC4	ENSG00000198353.8	protein_coding	+	-114
chr12	54017538	54019012	54018275	ENSG00000273046	ENSG00000273046.1	lncRNA	+	1166
chr12	54028043	54028986	54028514	HOXC5	ENSG00000172789.4	protein_coding	+	-4535
chr12	54032558	54033056	54032807	HOXC5	ENSG00000172789.4	protein_coding	+	-242
chr12	54033179	54033662	54033420	HOXC5	ENSG00000172789.4	protein_coding	+	371
chr12	54259111	54259800	54259455	SCAT2	ENSG00000257596.1	lncRNA	+	-3159
chr12	54304170	54304639	54304404	COPZ1	ENSG00000111481.10	protein_coding	+	3203
chr12	54370066	54370826	54370446	GPR84	ENSG00000139572.4	protein_coding	-	5960
chr12	54418632	54419647	54419139	ITGA5	ENSG00000161638.11	protein_coding	-	-126
chr12	55019731	55020224	55019977	NEUROD4	ENSG00000123307.4	protein_coding	+	4
chr12	55901605	55902428	55902016	GSTP1P1	ENSG00000257569.1	processed_pseudogene	+	1717
chr12	56087187	56087621	56087404	ERBB3	ENSG00000065361.17	protein_coding	+	10606
chr12	56645143	56645612	56645377	SNORD59A	ENSG00000207031.1	snoRNA	-	277
chr12	57521958	57523111	57522534	DDIT3	ENSG00000175197.13	protein_coding	-	798
chr12	57751455	57752854	57752154	MARCHF9	ENSG00000139266.6	protein_coding	+	-2948
chr12	58540492	58540899	58540695	ENSG00000258231	ENSG00000258231.5	lncRNA	+	-3428
chr12	67943161	67943695	67943428	LINC01479	ENSG00000255772.5	lncRNA	+	14194
chr12	69046366	69046719	69046542	CPM	ENSG00000135678.12	protein_coding	-	74973
chr12	69266073	69266669	69266371	MIR1279	ENSG00000283476.1	miRNA	-	-6846
chr12	70354646	70355264	70354955	KCNMB4	ENSG00000135643.5	protein_coding	+	-11334
chr12	71626044	71626581	71626312	ENSG00000212461	ENSG00000212461.1	snoRNA	+	-13042
chr12	71626575	71627197	71626886	ENSG00000212461	ENSG00000212461.1	snoRNA	+	-12468
chr12	74537243	74538502	74537872	ATXN7L3B	ENSG00000253719.4	protein_coding	+	38
chr12	76347075	76347452	76347263	BBS10	ENSG00000179941.9	protein_coding	-	-1151
chr12	77049792	77050146	77049969	E2F7	ENSG00000165891.16	protein_coding	-	-15599
chr12	77939882	77940641	77940261	ENSG00000258225	ENSG00000258225.1	lncRNA	-	-151475
chr12	77968474	77969095	77968784	ENSG00000258225	ENSG00000258225.1	lncRNA	-	-122952
chr12	78035746	78037406	78036576	ENSG00000258225	ENSG00000258225.1	lncRNA	-	-55160
chr12	80052997	80053817	80053407	RNU7-106P	ENSG00000238842.1	snRNA	-	-15349
chr12	80936425	80938081	80937253	LIN7A	ENSG00000111052.8	protein_coding	-	-680
chr12	88471614	88472283	88471948	Y_RNA	ENSG00000199245.1	misc_RNA	+	41507
chr12	88638932	88639393	88639162	ENSG00000278011	ENSG00000278011.1	lncRNA	+	37301
chr12	88934226	88934804	88934515	ENSG00000289174	ENSG00000289174.1	lncRNA	-	87125
chr12	88960235	88960933	88960584	ENSG00000257629	ENSG00000257629.1	processed_pseudogene	+	-67172
chr12	90922071	90922744	90922407	LINC00615	ENSG00000196243.5	lncRNA	+	4385
chr12	92144028	92144504	92144266	BTG1-DT	ENSG00000245904.6	lncRNA	+	-1306
chr12	93702922	93703265	93703093	CRADD	ENSG00000169372.13	protein_coding	+	25719
chr12	94134072	94134617	94134344	ENSG00000257360	ENSG00000257360.1	processed_pseudogene	+	-5732
chr12	94289415	94290739	94290077	ENSG00000258365	ENSG00000258365.1	lncRNA	-	7234
chr12	94941402	94941913	94941657	NDUFA12	ENSG00000184752.14	protein_coding	-	-62090
chr12	95653736	95654593	95654164	Y_RNA	ENSG00000212448.1	misc_RNA	+	36476
chr12	100058353	100059093	100058723	ENSG00000280088	ENSG00000280088.1	TEC	-	24650
chr12	100528658	100529600	100529129	ENSG00000271177	ENSG00000271177.1	processed_pseudogene	-	3710
chr12	106105744	106106686	106106215	ENSG00000257438	ENSG00000257438.1	lncRNA	+	3053
chr12	106417961	106419286	106418623	POLR3B	ENSG00000013503.10	protein_coding	+	60876
chr12	108560684	108561305	108560994	SART3	ENSG00000075856.12	protein_coding	-	-405
chr12	108561295	108561688	108561491	SART3	ENSG00000075856.12	protein_coding	-	92
chr12	109714418	109715011	109714714	FAM222A	ENSG00000139438.6	protein_coding	+	890
chr12	110134689	110135524	110135106	IFT81	ENSG00000122970.16	protein_coding	+	10772
chr12	117002431	117002785	117002608	ENSG00000277840	ENSG00000277840.1	lncRNA	+	146
chr12	118189610	118190815	118190212	PEBP1	ENSG00000089220.5	protein_coding	+	54089
chr12	120361465	120362262	120361863	MSI1	ENSG00000135097.7	protein_coding	-	-7300
chr12	120367540	120368613	120368076	MSI1	ENSG00000135097.7	protein_coding	-	-1087
chr12	121579192	121579855	121579523	KDM2B-DT	ENSG00000256742.1	lncRNA	+	-1268
chr12	121579957	121580840	121580398	KDM2B-DT	ENSG00000256742.1	lncRNA	+	-393
chr12	121793508	121793853	121793680	ENSG00000272849	ENSG00000272849.1	lncRNA	+	-3830
chr12	122909726	122910543	122910134	VPS37B	ENSG00000139722.7	protein_coding	-	14008
chr13	19959330	19959979	19959654	ZMYM2	ENSG00000121741.17	protein_coding	+	978
