chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr4	148804012	148804799	148804405	Casz1	ENSMUSG00000028977.17	protein_coding	+	-23
chr4	148836437	148836815	148836626	Casz1	ENSMUSG00000028977.17	protein_coding	+	32198
chr4	148940501	148941037	148940769	Gm13205	ENSMUSG00000086606.1	antisense	-	-8144
chr4	149048851	149049207	149049029	Gm9506	ENSMUSG00000081086.1	processed_pseudogene	+	-47353
chr4	151861405	151862897	151862151	Camta1	ENSMUSG00000014592.21	protein_coding	-	276
chr4	155991956	155992738	155992347	B3galt6	ENSMUSG00000050796.4	protein_coding	-	-301
chr4	155992734	155993609	155993171	Sdf4	ENSMUSG00000029076.14	protein_coding	+	300
chr5	4757691	4758503	4758097	Fzd1	ENSMUSG00000044674.6	protein_coding	-	63
chr5	5507848	5508273	5508060	Cldn12	ENSMUSG00000046798.14	protein_coding	-	-6897
chr5	12383108	12383981	12383544	Sema3d	ENSMUSG00000040254.11	protein_coding	+	160
chr5	21372439	21373273	21372856	Fgl2	ENSMUSG00000039899.5	protein_coding	+	215
chr5	23394305	23394817	23394561	Gm42509	ENSMUSG00000105042.1	TEC	+	-1541
chr5	23432611	23434836	23433723	5031425E22Rik	ENSMUSG00000073147.3	lincRNA	-	-545
chr5	23616116	23616918	23616517	Gm24009	ENSMUSG00000088359.1	rRNA	-	-57863
chr5	23616878	23617354	23617116	Gm24009	ENSMUSG00000088359.1	rRNA	-	-57264
chr5	24329064	24330137	24329600	Gm15589	ENSMUSG00000086729.1	antisense	+	-4322
chr5	24351614	24352212	24351913	Kcnh2	ENSMUSG00000038319.14	protein_coding	-	310
chr5	24423397	24424073	24423735	Slc4a2	ENSMUSG00000028962.14	protein_coding	+	-101
chr5	24424990	24425662	24425326	Slc4a2	ENSMUSG00000028962.14	protein_coding	+	1490
chr5	24444655	24445528	24445091	Fastk	ENSMUSG00000028959.14	protein_coding	-	-195
chr5	24447535	24448032	24447783	Tmub1	ENSMUSG00000028958.15	protein_coding	-	-70
chr5	24591125	24591992	24591558	Mir671	ENSMUSG00000076387.1	miRNA	+	-555
chr5	24591961	24592421	24592191	Mir671	ENSMUSG00000076387.1	miRNA	+	78
chr5	25059013	25059635	25059324	Prkag2	ENSMUSG00000028944.14	protein_coding	-	-41317
chr5	28123062	28123409	28123235	En2	ENSMUSG00000039095.8	protein_coding	+	-42458
chr5	30114211	30114792	30114501	3110082J24Rik	ENSMUSG00000086815.4	protein_coding	-	8416
chr5	31219920	31221153	31220536	Ppm1g	ENSMUSG00000029147.11	protein_coding	-	-150
chr5	31526442	31527676	31527059	Slc4a1ap	ENSMUSG00000029141.16	protein_coding	+	65
chr5	31727440	31727888	31727664	Gm43810	ENSMUSG00000107151.1	TEC	+	19269
chr5	31876278	31877098	31876688	Gm24436	ENSMUSG00000088514.1	misc_RNA	+	6643
chr5	32133584	32133962	32133773	Gm10463	ENSMUSG00000102759.1	TEC	-	603
chr5	32136289	32136734	32136511	Fosl2	ENSMUSG00000029135.10	protein_coding	+	711
chr5	33248179	33248727	33248453	Gm43850	ENSMUSG00000107161.1	processed_pseudogene	+	-6864
chr5	34187010	34187410	34187210	Mxd4	ENSMUSG00000037235.13	protein_coding	-	-509
chr5	34187382	34188408	34187895	Mxd4	ENSMUSG00000037235.13	protein_coding	-	176
chr5	53590091	53590851	53590471	Gm40304	ENSMUSG00000107111.1	antisense	-	43150
chr5	64367415	64367952	64367683	Gm43838	ENSMUSG00000105730.1	lincRNA	+	7170
chr5	64806085	64806515	64806300	Gm20033	ENSMUSG00000097640.7	processed_transcript	-	2184
chr5	65536788	65538089	65537438	Ube2k	ENSMUSG00000029203.16	protein_coding	+	206
chr5	65790632	65791223	65790927	Gm42648	ENSMUSG00000106682.1	TEC	+	12914
chr5	66895415	66896072	66895743	Gm6517	ENSMUSG00000082420.2	processed_pseudogene	+	5378
chr5	66967997	66968577	66968287	Gm43282	ENSMUSG00000107290.1	TEC	+	-1141
chr5	73256283	73257071	73256677	Fryl	ENSMUSG00000070733.13	protein_coding	-	59
chr5	74315779	74316233	74316006	Gm15981	ENSMUSG00000080700.2	transcribed_processed_pseudogene	-	-1027
chr5	75559277	75559609	75559443	Gm24502	ENSMUSG00000089078.1	snRNA	-	-1706
chr5	75575537	75576041	75575789	Kit	ENSMUSG00000005672.12	protein_coding	+	874
chr5	75970218	75970844	75970531	Kdr	ENSMUSG00000062960.10	protein_coding	-	-7926
chr5	90339385	90340000	90339692	Ankrd17	ENSMUSG00000055204.15	protein_coding	-	-26884
chr5	96905875	96906376	96906125	Gm24623	ENSMUSG00000064550.1	snRNA	+	-1506
chr5	96917496	96918253	96917874	Gm8013	ENSMUSG00000106357.1	lincRNA	+	-3397
chr5	98184996	98185976	98185486	A730035I17Rik	ENSMUSG00000045238.9	antisense	-	-497
chr5	99669869	99670759	99670314	Gm16226	ENSMUSG00000089743.7	antisense	+	-12095
chr5	100498258	100498909	100498583	Gm23222	ENSMUSG00000088742.1	miRNA	-	-1634
chr5	100518029	100518796	100518412	Cops4	ENSMUSG00000035297.14	protein_coding	+	104
chr5	102845020	102845691	102845355	Gm42522	ENSMUSG00000105253.1	processed_pseudogene	-	-106716
chr5	103629007	103629874	103629440	Slc10a6	ENSMUSG00000029321.1	protein_coding	-	38
chr5	104374141	104374929	104374535	Mepe	ENSMUSG00000053863.3	protein_coding	+	49207
chr5	105844309	105844774	105844541	Gm10359	ENSMUSG00000094708.1	processed_pseudogene	-	-19160
chr5	106695792	106697039	106696415	Gm28039	ENSMUSG00000098302.1	processed_transcript	-	-155
chr5	108065381	108066041	108065711	Mtf2	ENSMUSG00000029267.17	protein_coding	+	38
chr5	113771280	113772089	113771684	Sart3	ENSMUSG00000018974.7	protein_coding	-	-825
chr5	114922924	114923613	114923268	Gm13822	ENSMUSG00000087477.1	antisense	-	-8
chr5	116523031	116523473	116523252	4933430H06Rik	ENSMUSG00000107172.1	TEC	-	20537
chr5	118513627	118514701	118514164	Gm15754	ENSMUSG00000082365.2	transcribed_processed_pseudogene	+	27198
chr5	118980844	118981590	118981217	Gm43784	ENSMUSG00000107371.1	TEC	-	-15778
chr5	122988998	122989728	122989363	A930024E05Rik	ENSMUSG00000056735.5	antisense	+	10
chr5	123132266	123132592	123132429	Rhof	ENSMUSG00000029449.11	protein_coding	-	-262
chr5	124043339	124044108	124043723	Gm43661	ENSMUSG00000104818.1	lincRNA	-	-8628
chr5	124180398	124180831	124180614	Pitpnm2os2	ENSMUSG00000089842.2	antisense	+	-14292
chr5	124334283	124334892	124334587	2810006K23Rik	ENSMUSG00000047635.6	protein_coding	+	6499
chr5	135196363	135196717	135196540	Baz1b	ENSMUSG00000002748.7	protein_coding	+	9277
chr5	138279657	138280533	138280095	Gpc2	ENSMUSG00000029510.15	protein_coding	-	91
chr5	138994653	138996299	138995476	6330403L08Rik	ENSMUSG00000075585.3	antisense	+	421
chr5	139793407	139793718	139793562	Mafk	ENSMUSG00000018143.10	protein_coding	+	2050
chr5	142817474	142818262	142817868	Tnrc18	ENSMUSG00000039477.16	protein_coding	-	207
chr5	144105084	144105439	144105261	Lmtk2	ENSMUSG00000038970.7	protein_coding	+	4826
chr5	147188525	147188945	147188735	Gsx1	ENSMUSG00000053129.5	protein_coding	+	40
chr5	147589762	147590319	147590040	Flt1	ENSMUSG00000029648.13	protein_coding	-	-135970
chr5	147641471	147642005	147641738	Flt1	ENSMUSG00000029648.13	protein_coding	-	-84272
chr5	149052593	149053465	149053029	Gm15411	ENSMUSG00000085971.4	processed_transcript	-	37217
chr5	151188665	151189061	151188863	Stard13	ENSMUSG00000016128.14	protein_coding	-	-44972
chr6	4708923	4709670	4709296	Sgce	ENSMUSG00000004631.15	protein_coding	-	-37910
chr6	6005664	6006152	6005908	1700019G24Rik	ENSMUSG00000085416.1	antisense	-	28516
chr6	15745829	15746318	15746073	Mdfic	ENSMUSG00000041390.18	protein_coding	+	25413
chr6	17170414	17170971	17170692	Gm4876	ENSMUSG00000054556.6	antisense	-	-1140
chr6	17282179	17282534	17282356	Cav2	ENSMUSG00000000058.6	protein_coding	+	1172
chr6	17748998	17749547	17749272	Gm42852	ENSMUSG00000106801.1	TEC	-	373
chr6	21798513	21799044	21798778	Gm30270	ENSMUSG00000106709.1	antisense	+	-53639
chr6	21894405	21894812	21894608	Gm3289	ENSMUSG00000106871.1	lincRNA	-	36431
chr6	28418404	28418810	28418607	Arf5	ENSMUSG00000020440.13	protein_coding	+	-4952
chr6	28981199	28981762	28981480	Gm3294	ENSMUSG00000092090.2	lincRNA	+	-153
chr6	29170681	29171587	29171134	Rbm28	ENSMUSG00000029701.15	protein_coding	-	6129
chr6	29693861	29694561	29694211	Tspan33	ENSMUSG00000001763.14	protein_coding	+	-10
chr6	29735225	29736527	29735876	Smo	ENSMUSG00000001761.7	protein_coding	+	374
chr6	29767768	29769218	29768493	Ahcyl2	ENSMUSG00000029772.17	protein_coding	+	483
chr6	30047574	30048806	30048190	Nrf1	ENSMUSG00000058440.14	protein_coding	+	203
chr6	30300348	30300890	30300619	Ube2h	ENSMUSG00000039159.16	protein_coding	-	-3919
chr6	30304283	30304833	30304558	Ube2h	ENSMUSG00000039159.16	protein_coding	-	20
chr6	30403547	30403853	30403700	Klhdc10	ENSMUSG00000029775.14	protein_coding	+	1833
chr6	31113554	31113955	31113754	5330406M23Rik	ENSMUSG00000104030.1	TEC	-	2835
chr6	31220153	31220856	31220504	Lncpint	ENSMUSG00000044471.12	lincRNA	-	17
chr6	31221635	31221958	31221796	Lncpint	ENSMUSG00000044471.12	lincRNA	-	1309
chr6	32493414	32494154	32493784	Plxna4os1	ENSMUSG00000086763.1	antisense	+	-17288
chr6	32587532	32588682	32588107	Plxna4	ENSMUSG00000029765.12	protein_coding	-	-84
chr6	34598038	34599069	34598553	Cald1	ENSMUSG00000029761.16	protein_coding	+	54
chr6	34688960	34689437	34689198	Gm13861	ENSMUSG00000085382.1	lincRNA	-	35305
chr6	34709033	34709801	34709417	Npn2	ENSMUSG00000060411.3	antisense	-	-17488
chr6	35133146	35134296	35133721	Cnot4	ENSMUSG00000038784.13	protein_coding	-	-2
chr6	36405078	36405594	36405336	9330158H04Rik	ENSMUSG00000073154.10	lincRNA	-	15146
chr6	36777702	36778370	36778036	Ptn	ENSMUSG00000029838.11	protein_coding	-	-32183
chr6	43272407	43273203	43272805	Gm44253	ENSMUSG00000107861.1	TEC	+	-4949
chr6	50112773	50113164	50112968	Mpp6	ENSMUSG00000038388.14	protein_coding	+	2728
chr6	51878412	51878969	51878690	Skap2	ENSMUSG00000059182.7	protein_coding	-	-133858
chr6	52157983	52159086	52158534	Gm27867	ENSMUSG00000098537.1	misc_RNA	+	103
chr6	52172575	52172925	52172750	Gm15050	ENSMUSG00000087626.1	antisense	+	-130
chr6	52175910	52176283	52176096	Hoxaas3	ENSMUSG00000085696.8	antisense	+	880
chr6	52203550	52204250	52203900	Hoxa5	ENSMUSG00000038253.6	protein_coding	-	-686
chr6	52204282	52204836	52204559	Hoxa5	ENSMUSG00000038253.6	protein_coding	-	-27
chr6	52211378	52211941	52211659	Hoxa3	ENSMUSG00000079560.13	protein_coding	-	-1676
chr6	52240343	52240747	52240545	Hoxa10	ENSMUSG00000000938.11	protein_coding	-	-308
chr6	52802122	52802600	52802361	Gm15572	ENSMUSG00000081872.1	processed_pseudogene	-	-41339
chr6	52838706	52839102	52838904	Gm15572	ENSMUSG00000081872.1	processed_pseudogene	-	-4796
chr6	53286408	53288051	53287229	Creb5	ENSMUSG00000053007.9	protein_coding	+	-40
chr6	53572950	53573553	53573251	Gm44080	ENSMUSG00000108004.1	TEC	+	-94518
chr6	53820008	53821123	53820565	Tril	ENSMUSG00000043496.7	protein_coding	-	-264
chr6	70811880	70812281	70812080	Rpia	ENSMUSG00000053604.5	protein_coding	-	19849
chr6	71632075	71633704	71632889	Kdm3a	ENSMUSG00000053470.13	protein_coding	-	-100
chr6	72216506	72217322	72216914	Atoh8	ENSMUSG00000037621.8	protein_coding	-	-18662
chr6	82774235	82774874	82774554	Hk2	ENSMUSG00000000628.10	protein_coding	-	101
chr6	83054172	83055264	83054718	Aup1	ENSMUSG00000068328.9	protein_coding	+	198
chr6	83107461	83107957	83107709	Mrpl53	ENSMUSG00000030037.9	protein_coding	+	-1330
chr6	83136840	83138141	83137490	Rtkn	ENSMUSG00000034930.16	protein_coding	+	2028
chr6	84886500	84887189	84886844	Gm44012	ENSMUSG00000108012.1	antisense	+	-34278
chr6	86525166	86527231	86526198	1600020E01Rik	ENSMUSG00000097048.7	antisense	+	-48
chr6	87422338	87422714	87422526	Bmp10	ENSMUSG00000030046.6	protein_coding	+	-6467
chr6	91741155	91741509	91741332	Gm44981	ENSMUSG00000108574.1	TEC	-	28055
chr6	92942939	92943880	92943409	Adamts9	ENSMUSG00000030022.14	protein_coding	-	-82
chr6	93167106	93167750	93167428	Gm43923	ENSMUSG00000108256.1	TEC	+	-27512
chr6	93274042	93274583	93274312	Gm44220	ENSMUSG00000107655.1	TEC	+	32593
chr6	97311968	97312622	97312295	Lmod3	ENSMUSG00000044086.8	protein_coding	-	59537
chr6	97806705	97807432	97807068	Mitf	ENSMUSG00000035158.15	protein_coding	+	17
chr6	97820478	97821106	97820792	Mitf	ENSMUSG00000035158.15	protein_coding	+	13741
chr6	99095997	99096473	99096235	Gm49348	ENSMUSG00000105902.1	miRNA	-	20179
chr6	99452588	99453160	99452874	Gm22328	ENSMUSG00000088699.1	miRNA	-	-31827
chr6	99485019	99485663	99485341	Gm22328	ENSMUSG00000088699.1	miRNA	-	640
chr6	99485879	99486230	99486054	Gm22328	ENSMUSG00000088699.1	miRNA	-	1353
chr6	101377063	101377534	101377298	Pdzrn3	ENSMUSG00000035357.17	protein_coding	-	-598
chr6	101377476	101378200	101377838	Pdzrn3	ENSMUSG00000035357.17	protein_coding	-	-58
chr6	108212602	108213515	108213058	Itpr1	ENSMUSG00000030102.11	protein_coding	+	-37
chr6	113075964	113077878	113076921	Gt(ROSA)26Sor	ENSMUSG00000086429.9	antisense	-	-411
chr6	113377292	113378521	113377906	Tada3	ENSMUSG00000048930.12	protein_coding	-	24
chr6	116651759	116652176	116651967	Depp1	ENSMUSG00000048489.12	protein_coding	+	1359
chr6	120036957	120037439	120037198	Wnk1	ENSMUSG00000045962.16	protein_coding	-	-1473
chr6	120039644	120040048	120039846	Wnk1	ENSMUSG00000045962.16	protein_coding	-	1175
chr6	121473065	121473495	121473280	Iqsec3	ENSMUSG00000040797.16	protein_coding	-	-397
chr6	122826058	122826799	122826428	Mir7231	ENSMUSG00000106580.1	miRNA	+	-4948
chr6	124711811	124712967	124712389	Phb2	ENSMUSG00000004264.17	protein_coding	+	54
chr6	124809454	124810001	124809727	Spsb2	ENSMUSG00000038451.13	protein_coding	+	1067
chr6	124828757	124829825	124829291	Usp5	ENSMUSG00000038429.10	protein_coding	-	-192
chr6	124829808	124830307	124830057	Cdca3	ENSMUSG00000023505.13	protein_coding	+	511
chr6	124917035	124918345	124917690	A230083G16Rik	ENSMUSG00000055818.2	antisense	+	828
chr6	124919572	124920387	124919979	Ptms	ENSMUSG00000030122.12	protein_coding	-	-123
chr6	125081600	125082241	125081920	2010008C14Rik	ENSMUSG00000107761.1	TEC	+	-1516
chr6	125088556	125089411	125088983	2010008C14Rik	ENSMUSG00000107761.1	TEC	+	5547
chr6	125089760	125090327	125090043	Chd4	ENSMUSG00000063870.12	protein_coding	+	-5937
chr6	126002894	126003492	126003193	Gm24947	ENSMUSG00000088959.1	snRNA	+	118779
chr6	127147700	127148067	127147883	9330179D12Rik	ENSMUSG00000097166.1	antisense	+	-1505
chr6	128137024	128137420	128137222	Tspan9	ENSMUSG00000030352.15	protein_coding	-	-6371
chr6	128296238	128296994	128296616	Gm21893	ENSMUSG00000095262.2	processed_pseudogene	+	2515
chr6	134261943	134262320	134262131	1700051K13Rik	ENSMUSG00000108263.1	TEC	-	15766
chr6	134829808	134830740	134830274	Crebl2	ENSMUSG00000032652.13	protein_coding	+	121
chr6	135065171	135065906	135065538	Gprc5a	ENSMUSG00000046733.7	protein_coding	+	-112
chr6	135237322	135237810	135237566	Gsg1	ENSMUSG00000030206.13	protein_coding	-	-16784
chr6	135340833	135341531	135341182	Dynlt1-ps1	ENSMUSG00000082691.6	processed_pseudogene	-	-8566
chr6	135362583	135363170	135362876	Emp1	ENSMUSG00000030208.15	protein_coding	+	332
chr6	136468315	136468988	136468651	Gm6728	ENSMUSG00000091408.3	processed_pseudogene	-	-18534
chr6	137570618	137571165	137570891	Gm44106	ENSMUSG00000107878.1	TEC	-	-22683
chr6	146674861	146675579	146675220	4930479D17Rik	ENSMUSG00000085238.1	lincRNA	+	18003
chr7	5014191	5015901	5015046	Fiz1	ENSMUSG00000061374.14	protein_coding	-	350
chr7	16874671	16875703	16875187	Dact3	ENSMUSG00000078794.4	protein_coding	+	-129
chr7	18957689	18958755	18958222	Nanos2	ENSMUSG00000051965.8	protein_coding	+	-29177
chr7	19271379	19272112	19271745	Vasp	ENSMUSG00000030403.9	protein_coding	-	-71
chr7	19664373	19665341	19664857	Clptm1	ENSMUSG00000002981.10	protein_coding	-	-175
chr7	24628845	24629309	24629077	Lypd3	ENSMUSG00000057454.5	protein_coding	+	-7472
chr7	25179286	25180044	25179665	Pou2f2	ENSMUSG00000008496.19	protein_coding	-	-60
chr7	25221118	25221821	25221469	Zfp526	ENSMUSG00000046541.9	protein_coding	+	45
chr7	25250477	25251032	25250754	Erf	ENSMUSG00000040857.15	protein_coding	-	-6
chr7	25267266	25268665	25267965	Cic	ENSMUSG00000005442.13	protein_coding	+	262
chr7	25278730	25279864	25279297	Cic	ENSMUSG00000005442.13	protein_coding	+	11594
chr7	25281677	25282679	25282178	Cic	ENSMUSG00000005442.13	protein_coding	+	14475
chr7	25658544	25659391	25658967	Bckdha	ENSMUSG00000060376.7	protein_coding	-	-13
chr7	25754267	25755537	25754902	Hnrnpul1	ENSMUSG00000040725.13	protein_coding	-	146
chr7	27258128	27259411	27258769	Numbl	ENSMUSG00000063160.12	protein_coding	+	337
chr7	27334442	27334958	27334700	Ltbp4	ENSMUSG00000040488.18	protein_coding	-	-2991
chr7	28392493	28393241	28392867	Paf1	ENSMUSG00000003437.14	protein_coding	+	-83
chr7	28436003	28437369	28436686	Gmfg	ENSMUSG00000060791.15	protein_coding	+	-760
chr7	28597908	28598503	28598205	Pak4	ENSMUSG00000030602.13	protein_coding	-	21
chr7	29518193	29519166	29518679	Sipa1l3	ENSMUSG00000030583.16	protein_coding	-	39
chr7	30169406	30170325	30169865	Gm5113	ENSMUSG00000066647.8	transcribed_unprocessed_pseudogene	+	-9
chr7	30445259	30445794	30445526	Aplp1	ENSMUSG00000006651.8	protein_coding	-	-8
chr7	30559429	30560043	30559736	Lin37	ENSMUSG00000036845.12	protein_coding	-	-101
chr7	34811636	34813191	34812413	Chst8	ENSMUSG00000060402.8	protein_coding	-	-297
chr7	35118827	35119751	35119289	Cebpa	ENSMUSG00000034957.10	protein_coding	+	-3
chr7	37563004	37563675	37563339	Gm44882	ENSMUSG00000108330.1	TEC	-	45486
chr7	45019192	45019501	45019346	Rras	ENSMUSG00000038387.9	protein_coding	+	1386
chr7	45215575	45216351	45215963	Tead2	ENSMUSG00000030796.17	protein_coding	+	211
chr7	45704648	45705500	45705074	Dbp	ENSMUSG00000059824.12	protein_coding	+	-13
chr7	45830395	45831172	45830783	Gm45441	ENSMUSG00000110020.1	antisense	+	-111
chr7	46396427	46397036	46396731	Kcnc1	ENSMUSG00000058975.7	protein_coding	+	235
chr7	47081318	47081648	47081483	Mir7056	ENSMUSG00000098960.1	miRNA	-	-1740
chr7	49210530	49211116	49210823	Gm37613	ENSMUSG00000103834.1	TEC	+	15283
chr7	49397319	49398099	49397709	Gm44913	ENSMUSG00000109051.1	TEC	+	51616
chr7	58657859	58658840	58658349	Atp10a	ENSMUSG00000025324.8	protein_coding	+	2184
chr7	66427152	66427855	66427503	Aldh1a3	ENSMUSG00000015134.15	protein_coding	-	-13
chr7	66689137	66690399	66689768	Lins1	ENSMUSG00000053091.16	protein_coding	+	-120
chr7	66933213	66933822	66933517	Gm44755	ENSMUSG00000109079.1	TEC	-	-28400
chr7	68128860	68129617	68129238	Pgpep1l	ENSMUSG00000030553.3	protein_coding	-	-134994
chr7	69490826	69491186	69491006	Gm38584	ENSMUSG00000109153.1	lincRNA	-	206
chr7	70361215	70362287	70361751	B130024G19Rik	ENSMUSG00000100005.7	processed_transcript	+	-3158
chr7	70364849	70365201	70365025	B130024G19Rik	ENSMUSG00000100005.7	processed_transcript	+	116
chr7	71247814	71248379	71248096	Gm29328	ENSMUSG00000099853.3	lincRNA	+	-16178
chr7	71963389	71963988	71963688	Gm36633	ENSMUSG00000108480.1	lincRNA	-	1671
chr7	72165543	72166681	72166112	Gm45715	ENSMUSG00000108493.1	sense_intronic	-	8980
chr7	73398267	73398759	73398513	Gm44758	ENSMUSG00000108678.1	TEC	+	-5836
chr7	73740092	73740882	73740487	Fam174b	ENSMUSG00000078670.3	protein_coding	+	186
chr7	79272762	79273546	79273154	Abhd2	ENSMUSG00000039202.12	protein_coding	+	-44
chr7	80024445	80025628	80025036	Zfp710	ENSMUSG00000048897.15	protein_coding	+	223
chr7	80340774	80341249	80341011	Hddc3	ENSMUSG00000030532.6	protein_coding	+	-2092
chr7	80860639	80861362	80861000	Zscan2	ENSMUSG00000038797.13	protein_coding	+	81
chr7	82865807	82866873	82866340	Gm36584	ENSMUSG00000109383.1	lincRNA	-	-733
chr7	82866842	82867476	82867159	Gm36584	ENSMUSG00000109383.1	lincRNA	-	86
chr7	83655194	83655599	83655396	2310044K18Rik	ENSMUSG00000085080.1	antisense	+	-4178
chr7	84679236	84679647	84679441	2610206C17Rik	ENSMUSG00000085236.3	antisense	+	-10198
chr7	89403335	89403937	89403636	Tmem135	ENSMUSG00000039428.11	protein_coding	-	-585
chr7	89403982	89404773	89404377	Fzd4	ENSMUSG00000049791.4	protein_coding	+	23
chr7	89980129	89981447	89980788	E230029C05Rik	ENSMUSG00000097585.2	processed_transcript	+	66
chr7	90442489	90444131	90443310	Crebzf	ENSMUSG00000051451.6	protein_coding	+	582
chr7	96210036	96211233	96210634	Gm8319	ENSMUSG00000108528.1	processed_pseudogene	-	7099
chr7	97386877	97387386	97387131	Ndufc2	ENSMUSG00000030647.8	protein_coding	+	-12871
chr7	97417208	97417865	97417536	Thrsp	ENSMUSG00000035686.8	protein_coding	-	-193
chr7	97580868	97581255	97581061	Rsf1	ENSMUSG00000035623.14	protein_coding	+	1173
chr7	98655535	98657191	98656363	Emsy	ENSMUSG00000035401.9	protein_coding	-	-419
chr7	99268036	99268778	99268407	Map6	ENSMUSG00000055407.14	protein_coding	+	961
chr7	99625694	99626502	99626098	Gm10605	ENSMUSG00000097974.1	lincRNA	+	163
chr7	99626717	99627230	99626973	Tpbgl	ENSMUSG00000096606.2	protein_coding	-	-129
chr7	99858564	99859327	99858945	Xrra1	ENSMUSG00000035211.9	protein_coding	+	-170
chr7	100371560	100372555	100372057	C2cd3	ENSMUSG00000047248.20	protein_coding	+	-175
chr7	100607180	100608471	100607825	Rab6a	ENSMUSG00000030704.14	protein_coding	+	416
chr7	102064892	102065890	102065391	Rnf121	ENSMUSG00000070426.12	protein_coding	-	-77
chr7	102266611	102268330	102267470	Stim1	ENSMUSG00000030987.5	protein_coding	+	-335
chr7	105480958	105482503	105481730	Gm45667	ENSMUSG00000109735.1	TEC	+	-196
chr7	107370364	107371146	107370755	Syt9	ENSMUSG00000062542.11	protein_coding	+	28
chr7	109541508	109542607	109542057	Gm24888	ENSMUSG00000077575.1	snoRNA	+	20778
chr7	110060995	110062306	110061650	AA474408	ENSMUSG00000073867.2	TEC	-	326
chr7	111578335	111578931	111578633	Gm5338	ENSMUSG00000109867.1	processed_pseudogene	-	191302
chr7	112865735	112866121	112865928	Rassf10	ENSMUSG00000098132.1	protein_coding	+	-88033
chr7	118983901	118984598	118984249	Gprc5b	ENSMUSG00000008734.9	protein_coding	-	-10961
chr7	119861643	119862084	119861863	Lyrm1	ENSMUSG00000030922.12	protein_coding	+	-33997
chr7	121107806	121108309	121108057	Otoa	ENSMUSG00000034990.15	protein_coding	+	26408
chr7	126759226	126760084	126759655	Mapk3	ENSMUSG00000063065.13	protein_coding	+	55
chr7	126760078	126760878	126760478	Mapk3	ENSMUSG00000063065.13	protein_coding	+	878
chr7	126884341	126885197	126884769	Taok2	ENSMUSG00000059981.12	protein_coding	-	67
chr7	127016410	127017607	127017008	Pagr1a	ENSMUSG00000030680.6	protein_coding	-	-343
chr7	127026154	127027765	127026959	Maz	ENSMUSG00000030678.7	protein_coding	-	-77
chr7	127244082	127245043	127244562	Zfp771	ENSMUSG00000054716.4	protein_coding	+	289
chr7	127470754	127471997	127471375	Fbrs	ENSMUSG00000042423.9	protein_coding	+	-7823
chr7	127716947	127717514	127717230	Ctf1	ENSMUSG00000042340.6	protein_coding	+	4495
chr7	127745096	127746472	127745784	Fbxl19	ENSMUSG00000030811.14	protein_coding	+	1242
chr7	127776744	127778077	127777410	Setd1a	ENSMUSG00000042308.14	protein_coding	+	741
chr7	127875512	127876499	127876005	Zfp646	ENSMUSG00000049739.10	protein_coding	+	-215
chr7	127876467	127877220	127876843	Zfp668	ENSMUSG00000049728.14	protein_coding	-	16
chr7	133122848	133123743	133123295	Fgfr2	ENSMUSG00000030849.18	protein_coding	-	-54
chr7	133123695	133124597	133124146	Ctbp2	ENSMUSG00000030970.16	protein_coding	-	-207
chr7	134261102	134261869	134261485	Adam12	ENSMUSG00000054555.11	protein_coding	-	29340
chr7	136502311	136503067	136502689	Gm24444	ENSMUSG00000087869.1	misc_RNA	-	-6643
chr7	137314130	137315131	137314630	Ebf3	ENSMUSG00000010476.14	protein_coding	-	186
chr7	143180719	143181189	143180954	Gm28821	ENSMUSG00000101062.1	antisense	-	40347
chr8	11006986	11007523	11007254	9530052E02Rik	ENSMUSG00000096938.7	processed_transcript	+	-595
chr8	27085294	27086169	27085731	Adgra2	ENSMUSG00000031486.15	protein_coding	+	149
chr8	27227421	27228069	27227745	Gm45470	ENSMUSG00000109674.1	antisense	+	-940
chr8	29789063	29789549	29789306	Gm45492	ENSMUSG00000109597.1	processed_pseudogene	-	-292653
chr8	31033327	31033637	31033482	Gm45252	ENSMUSG00000109614.1	processed_pseudogene	+	29575
chr8	34123823	34124545	34124184	Gm39158	ENSMUSG00000109869.1	antisense	-	3977
chr8	35587466	35589339	35588402	Gm16793	ENSMUSG00000097357.2	bidirectional_promoter_lncRNA	-	-569
chr8	36511503	36511999	36511751	Trmt9b	ENSMUSG00000039620.17	protein_coding	+	54204
chr8	36644968	36645553	36645260	Trmt9b	ENSMUSG00000039620.17	protein_coding	+	187713
chr8	36660228	36660767	36660497	Trmt9b	ENSMUSG00000039620.17	protein_coding	+	202950
chr8	36908754	36909376	36909065	Dlc1	ENSMUSG00000031523.16	protein_coding	-	-44077
chr8	41016101	41016902	41016501	B430010I23Rik	ENSMUSG00000084960.1	antisense	+	-966
chr8	45469431	45470123	45469777	Sorbs2	ENSMUSG00000031626.18	protein_coding	+	-38010
chr8	56551008	56551779	56551393	Fbxo8	ENSMUSG00000038206.13	protein_coding	+	304
chr8	57486824	57488201	57487512	Sap30	ENSMUSG00000031609.3	protein_coding	-	-347
chr8	64841960	64842382	64842171	Gm45345	ENSMUSG00000109854.1	antisense	+	3938
chr8	68211941	68212529	68212235	Psd3	ENSMUSG00000030465.19	protein_coding	-	209
chr8	69902561	69903581	69903071	Yjefn3	ENSMUSG00000048967.16	protein_coding	-	360
