chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr1	58711300	58711993	58711646	Cflar	ENSMUSG00000026031.15	protein_coding	+	139
chr1	58712431	58713681	58713056	Cflar	ENSMUSG00000026031.15	protein_coding	+	1549
chr1	58726937	58727668	58727302	Cflar	ENSMUSG00000026031.15	protein_coding	+	15795
chr1	58761316	58761901	58761608	Gm3841	ENSMUSG00000100236.1	processed_pseudogene	+	-23600
chr1	58773354	58773657	58773505	Gm3841	ENSMUSG00000100236.1	processed_pseudogene	+	-11703
chr1	58773755	58774481	58774118	Gm3841	ENSMUSG00000100236.1	processed_pseudogene	+	-11090
chr1	58795155	58795876	58795515	Casp8	ENSMUSG00000026029.14	protein_coding	+	142
chr1	58802286	58803139	58802712	Gm37760	ENSMUSG00000102719.1	TEC	+	4930
chr1	58832073	58832600	58832336	Gm37760	ENSMUSG00000102719.1	TEC	+	34554
chr1	58897536	58897929	58897732	Gm28802	ENSMUSG00000099719.1	unprocessed_pseudogene	-	4941
chr1	58956175	58956655	58956415	Trak2	ENSMUSG00000026028.12	protein_coding	-	-17014
chr1	58961094	58961852	58961473	Trak2	ENSMUSG00000026028.12	protein_coding	-	-11956
chr1	58972995	58974255	58973625	Stradb	ENSMUSG00000026027.13	protein_coding	+	104
chr1	59119616	59120568	59120092	G730003C15Rik	ENSMUSG00000097573.2	antisense	+	260
chr1	59236754	59237550	59237152	Als2	ENSMUSG00000026024.14	protein_coding	-	-78
chr1	59237946	59238301	59238123	Als2	ENSMUSG00000026024.14	protein_coding	-	893
chr1	59481331	59483014	59482172	Fzd7	ENSMUSG00000041075.8	protein_coding	+	-251
chr1	59584666	59585015	59584840	Gm28411	ENSMUSG00000099811.6	antisense	-	35320
chr1	59609691	59610291	59609991	Gm24545	ENSMUSG00000089276.1	misc_RNA	+	-16588
chr1	59623341	59623701	59623521	Gm24545	ENSMUSG00000089276.1	misc_RNA	+	-3058
chr1	59669903	59671198	59670550	Sumo1	ENSMUSG00000026021.15	protein_coding	-	-283
chr1	59684472	59685505	59684988	Nop58	ENSMUSG00000026020.9	protein_coding	+	18
chr1	59762690	59764313	59763501	Bmpr2	ENSMUSG00000067336.6	protein_coding	+	102
chr1	59883712	59884096	59883904	Gm37977	ENSMUSG00000103131.1	TEC	-	-3784
chr1	59895322	59895876	59895599	Gm37977	ENSMUSG00000103131.1	TEC	-	7911
chr1	59902500	59903201	59902850	Fam117b	ENSMUSG00000041040.12	protein_coding	+	-10155
chr1	59907599	59908136	59907867	Fam117b	ENSMUSG00000041040.12	protein_coding	+	-5138
chr1	59912382	59914175	59913278	Fam117b	ENSMUSG00000041040.12	protein_coding	+	273
chr1	59922972	59923773	59923372	Gm37531	ENSMUSG00000103696.1	TEC	+	-6315
chr1	60042672	60043583	60043127	Ica1l	ENSMUSG00000026018.12	protein_coding	-	-56
chr1	60097399	60098868	60098133	Carf	ENSMUSG00000026017.13	protein_coding	+	-113
chr1	60158419	60159070	60158744	Nbeal1	ENSMUSG00000073664.11	protein_coding	+	-21854
chr1	60179970	60181048	60180509	Nbeal1	ENSMUSG00000073664.11	protein_coding	+	-89
chr1	60342856	60343792	60343324	Cyp20a1	ENSMUSG00000049439.13	protein_coding	+	2
chr1	60345653	60346135	60345894	Cyp20a1	ENSMUSG00000049439.13	protein_coding	+	2572
chr1	60352322	60352744	60352533	6030460B20Rik	ENSMUSG00000103822.1	TEC	+	-585
chr1	60409112	60410322	60409717	Abi2	ENSMUSG00000026782.15	protein_coding	+	99
chr1	60428937	60429292	60429114	Abi2	ENSMUSG00000026782.15	protein_coding	+	19496
chr1	60566069	60567401	60566735	Raph1	ENSMUSG00000026014.15	protein_coding	-	-368
chr1	60642152	60642601	60642376	Gm23762	ENSMUSG00000088973.1	miRNA	-	28574
chr1	60652594	60653128	60652861	Gm23762	ENSMUSG00000088973.1	miRNA	-	39059
chr1	60667895	60668617	60668256	Gm11577	ENSMUSG00000084151.1	processed_pseudogene	+	-32615
chr1	60715651	60716284	60715967	Cd28	ENSMUSG00000026012.2	protein_coding	+	-832
chr1	60734965	60735887	60735426	Cd28	ENSMUSG00000026012.2	protein_coding	+	18627
chr1	60852337	60852723	60852530	Gm38137	ENSMUSG00000102549.1	TEC	+	-27807
chr1	60862833	60863566	60863199	Gm38137	ENSMUSG00000102549.1	TEC	+	-17138
chr1	60960371	60961035	60960703	Gm11582	ENSMUSG00000080800.1	processed_pseudogene	-	12239
chr1	61181092	61181586	61181339	Gm11591	ENSMUSG00000080785.1	processed_pseudogene	-	-15902
chr1	61277149	61277864	61277506	Gm28083	ENSMUSG00000100893.1	lincRNA	-	5993
chr1	61309402	61310062	61309732	Gm11587	ENSMUSG00000085248.2	lincRNA	+	7824
chr1	61316666	61317307	61316986	Gm11587	ENSMUSG00000085248.2	lincRNA	+	15078
chr1	61352910	61353345	61353127	9530026F06Rik	ENSMUSG00000085447.1	lincRNA	+	-25304
chr1	61373452	61374783	61374117	9530026F06Rik	ENSMUSG00000085447.1	lincRNA	+	-4314
chr1	61638540	61639431	61638985	Pard3b	ENSMUSG00000052062.14	protein_coding	+	162
chr1	61771219	61771768	61771493	Gm38075	ENSMUSG00000103002.1	TEC	+	-33727
chr1	62664788	62665598	62665193	Gm11599	ENSMUSG00000084333.1	processed_pseudogene	+	4355
chr1	62701037	62701454	62701245	Nrp2	ENSMUSG00000025969.15	protein_coding	+	-2039
chr1	62706297	62707067	62706682	Nrp2	ENSMUSG00000025969.15	protein_coding	+	3398
chr1	62716991	62717532	62717261	Gm29083	ENSMUSG00000100811.1	antisense	-	-811
chr1	62724273	62725182	62724727	Gm29083	ENSMUSG00000100811.1	antisense	-	6655
chr1	62929506	62929862	62929684	Gm44468	ENSMUSG00000104991.1	miRNA	+	-96057
chr1	62964304	62964699	62964501	Gm44468	ENSMUSG00000104991.1	miRNA	+	-61240
chr1	63113384	63114902	63114143	Ino80d	ENSMUSG00000040865.15	protein_coding	-	-523
chr1	63176168	63177284	63176726	Eef1b2	ENSMUSG00000025967.16	protein_coding	+	-98
chr1	63181019	63181434	63181226	Snora41	ENSMUSG00000064602.1	snoRNA	+	2223
chr1	63730078	63730908	63730493	Fastkd2	ENSMUSG00000025962.15	protein_coding	+	-120
chr1	63763109	63763832	63763470	4933402D24Rik	ENSMUSG00000025961.1	protein_coding	-	-5796
chr1	63902208	63902895	63902551	Gm13754	ENSMUSG00000082373.2	unitary_pseudogene	+	-15296
chr1	63992518	63992933	63992725	Gm13749	ENSMUSG00000044689.5	lincRNA	+	27999
chr1	64018604	64019638	64019121	Mir6899	ENSMUSG00000098487.1	miRNA	-	-23379
chr1	64040645	64041513	64041079	Mir6899	ENSMUSG00000098487.1	miRNA	-	-1421
chr1	64059833	64060650	64060241	Mir6899	ENSMUSG00000098487.1	miRNA	-	17741
chr1	64097497	64098210	64097853	Gm13748	ENSMUSG00000086836.1	antisense	+	19200
chr1	64121133	64122576	64121854	Klf7	ENSMUSG00000025959.13	protein_coding	-	-427
chr1	64189490	64189867	64189678	Gm13750	ENSMUSG00000086721.2	processed_pseudogene	+	39478
chr1	64301292	64302190	64301741	Gm28981	ENSMUSG00000101895.1	lincRNA	-	-1301
chr1	64302750	64303300	64303025	Gm28981	ENSMUSG00000101895.1	lincRNA	-	-17
chr1	64305284	64306035	64305659	Gm28981	ENSMUSG00000101895.1	lincRNA	-	2617
chr1	64374022	64375188	64374605	Gm25748	ENSMUSG00000093228.1	miRNA	+	-21728
chr1	64446005	64446481	64446243	Gm28980	ENSMUSG00000099658.1	processed_pseudogene	-	-8333
chr1	64532260	64533686	64532973	Creb1	ENSMUSG00000025958.14	protein_coding	+	329
chr1	64616577	64617973	64617275	Mettl21a	ENSMUSG00000025956.10	protein_coding	-	34
chr1	64876193	64876715	64876454	Rpl31-ps24	ENSMUSG00000097264.1	processed_pseudogene	+	-57947
chr1	64925674	64926070	64925872	Rpl31-ps24	ENSMUSG00000097264.1	processed_pseudogene	+	-8529
chr1	64946099	64946789	64946444	Plekhm3	ENSMUSG00000051344.13	protein_coding	-	-10379
chr1	64956383	64957008	64956695	Plekhm3	ENSMUSG00000051344.13	protein_coding	-	-128
chr1	64970589	64971144	64970866	Plekhm3	ENSMUSG00000051344.13	protein_coding	-	14043
chr1	64986197	64986530	64986363	Rpl10a-ps1	ENSMUSG00000084416.3	processed_pseudogene	-	-8240
chr1	65010047	65010527	65010287	Gm24788	ENSMUSG00000077471.1	snRNA	-	8826
chr1	65032595	65033154	65032874	Akr1cl	ENSMUSG00000025955.13	protein_coding	-	116
chr1	65178043	65178849	65178446	Idh1	ENSMUSG00000025950.16	protein_coding	-	-8053
chr1	65178812	65179568	65179190	Idh1	ENSMUSG00000025950.16	protein_coding	-	-7309
chr1	65186199	65187120	65186659	Pikfyve	ENSMUSG00000025949.16	protein_coding	+	-23
chr1	66174892	66175678	66175285	Map2	ENSMUSG00000015222.18	protein_coding	+	13
chr1	66700578	66701271	66700924	Rpe	ENSMUSG00000026005.15	protein_coding	+	94
chr1	66815964	66816322	66816143	Kansl1l	ENSMUSG00000026004.15	protein_coding	-	-1418
chr1	66816775	66818048	66817411	Kansl1l	ENSMUSG00000026004.15	protein_coding	-	-150
chr1	66862621	66863590	66863105	Acadl	ENSMUSG00000026003.5	protein_coding	-	-171
chr1	67038537	67039083	67038810	Lancl1	ENSMUSG00000026000.16	protein_coding	-	-61
chr1	69687097	69688043	69687570	Ikzf2	ENSMUSG00000025997.13	protein_coding	-	326
chr1	69689028	69689345	69689186	Ikzf2	ENSMUSG00000025997.13	protein_coding	-	1942
chr1	71102272	71103427	71102849	Bard1	ENSMUSG00000026196.7	protein_coding	-	-296
chr1	71556807	71557598	71557202	Atic	ENSMUSG00000026192.13	protein_coding	+	53
chr1	72014465	72015079	72014772	4933417E11Rik	ENSMUSG00000101848.1	lincRNA	-	9578
chr1	72211775	72212512	72212143	Mreg	ENSMUSG00000039395.8	protein_coding	-	-163
chr1	72225621	72226213	72225917	Gm25360	ENSMUSG00000094655.1	snRNA	+	-322
chr1	72236227	72236881	72236554	Gm23472	ENSMUSG00000094050.1	snRNA	+	-391
chr1	72243586	72244638	72244112	Gm24497	ENSMUSG00000093956.1	snRNA	+	-100
chr1	72254501	72255443	72254972	Gm25939	ENSMUSG00000093843.1	snRNA	+	-35
chr1	72283964	72284568	72284266	Pecr	ENSMUSG00000026189.13	protein_coding	-	-47
chr1	72306902	72307861	72307381	Xrcc5	ENSMUSG00000026187.9	protein_coding	+	-45
chr1	72582888	72583851	72583369	Smarcal1	ENSMUSG00000039354.16	protein_coding	+	119
chr1	72592853	72594038	72593445	Smarcal1	ENSMUSG00000039354.16	protein_coding	+	10195
chr1	72631376	72631786	72631581	Gm39662	ENSMUSG00000110712.1	antisense	+	-9606
chr1	72710760	72711774	72711267	Rpl37a	ENSMUSG00000046330.10	protein_coding	+	-22
chr1	72877853	72878192	72878022	Igfbp5	ENSMUSG00000026185.8	protein_coding	-	3139
chr1	73140512	73141066	73140789	Gm38106	ENSMUSG00000102266.1	TEC	-	-68633
chr1	73188621	73189252	73188936	Gm38106	ENSMUSG00000102266.1	TEC	-	-20486
chr1	73199895	73200783	73200339	Gm38106	ENSMUSG00000102266.1	TEC	-	-9083
chr1	73274515	73274846	73274680	Gm29185	ENSMUSG00000101112.1	lincRNA	+	5617
chr1	73644285	73644812	73644548	C530043A13Rik	ENSMUSG00000100444.1	lincRNA	-	114759
chr1	73717132	73718222	73717677	Gm25329	ENSMUSG00000088666.1	rRNA	+	-46032
chr1	73737069	73737537	73737303	Gm25329	ENSMUSG00000088666.1	rRNA	+	-26406
chr1	73826165	73826672	73826418	Gm29183	ENSMUSG00000101344.1	lincRNA	-	-15498
chr1	73862664	73863130	73862897	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	-1568
chr1	73923104	73923718	73923411	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	58946
chr1	73929146	73929592	73929369	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	64904
chr1	73947492	73948151	73947821	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	83356
chr1	73954496	73955178	73954837	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	90372
chr1	73955356	73955930	73955643	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	91178
chr1	73962699	73963517	73963108	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	98643
chr1	73966115	73966883	73966499	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	102034
chr1	73987632	73988426	73988029	6030407O03Rik	ENSMUSG00000100301.6	lincRNA	-	123564
chr1	73998147	73999422	73998784	Tns1	ENSMUSG00000055322.16	protein_coding	-	-125664
chr1	74000195	74000729	74000462	Tns1	ENSMUSG00000055322.16	protein_coding	-	-123986
chr1	74007430	74008180	74007805	Tns1	ENSMUSG00000055322.16	protein_coding	-	-116643
chr1	74008503	74009374	74008938	Tns1	ENSMUSG00000055322.16	protein_coding	-	-115510
chr1	74016535	74017005	74016770	Tns1	ENSMUSG00000055322.16	protein_coding	-	-107678
chr1	74027363	74028132	74027747	Tns1	ENSMUSG00000055322.16	protein_coding	-	-96701
chr1	74031039	74031454	74031246	Tns1	ENSMUSG00000055322.16	protein_coding	-	-93202
chr1	74034667	74035101	74034884	Tns1	ENSMUSG00000055322.16	protein_coding	-	-89564
chr1	74036557	74037423	74036990	Tns1	ENSMUSG00000055322.16	protein_coding	-	-87458
chr1	74074521	74075172	74074846	Tns1	ENSMUSG00000055322.16	protein_coding	-	-49602
chr1	74077284	74077728	74077506	Tns1	ENSMUSG00000055322.16	protein_coding	-	-46942
chr1	74092252	74092756	74092504	Tns1	ENSMUSG00000055322.16	protein_coding	-	-31944
chr1	74227248	74227873	74227560	Arpc2	ENSMUSG00000006304.14	protein_coding	+	-8523
chr1	74236015	74237375	74236695	Arpc2	ENSMUSG00000006304.14	protein_coding	+	612
chr1	74248505	74249224	74248864	Arpc2	ENSMUSG00000006304.14	protein_coding	+	12781
chr1	74295161	74296217	74295689	Gm29358	ENSMUSG00000099931.1	sense_intronic	+	87
chr1	74303498	74304577	74304037	Tmbim1	ENSMUSG00000006301.17	protein_coding	-	-1584
chr1	74309830	74310202	74310016	Gm37931	ENSMUSG00000103403.1	TEC	+	2169
chr1	74332171	74333059	74332615	Gm37931	ENSMUSG00000103403.1	TEC	+	24768
chr1	74352470	74353292	74352881	Catip	ENSMUSG00000073650.8	protein_coding	+	-9226
chr1	74361810	74362230	74362020	Catip	ENSMUSG00000073650.8	protein_coding	+	-87
chr1	74367986	74368706	74368346	Catip	ENSMUSG00000073650.8	protein_coding	+	6239
chr1	74386573	74387391	74386982	Ctdsp1	ENSMUSG00000026176.13	protein_coding	+	-4526
chr1	74391262	74392608	74391935	Ctdsp1	ENSMUSG00000026176.13	protein_coding	+	427
chr1	74396994	74397875	74397434	Mir26b	ENSMUSG00000065468.1	miRNA	+	3125
chr1	74505400	74506911	74506155	Cnot9	ENSMUSG00000026174.9	protein_coding	+	98
chr1	74587488	74588657	74588072	Zfp142	ENSMUSG00000026135.17	protein_coding	-	-173
chr1	74594249	74595016	74594632	Bcs1l	ENSMUSG00000026172.12	protein_coding	+	6344
chr1	74600881	74602003	74601442	Stk36	ENSMUSG00000033276.18	protein_coding	+	-2
chr1	74661324	74662273	74661798	Ttll4	ENSMUSG00000033257.14	protein_coding	+	54
chr1	74712812	74714024	74713418	Cyp27a1	ENSMUSG00000026170.6	protein_coding	+	-155
chr1	74773049	74773561	74773305	Wnt6	ENSMUSG00000033227.7	protein_coding	+	1414
chr1	74807671	74808553	74808112	Wnt10a	ENSMUSG00000026167.14	protein_coding	+	16597
chr1	74816524	74817391	74816957	Wnt10a	ENSMUSG00000026167.14	protein_coding	+	25442
chr1	74947945	74948513	74948229	Ihh	ENSMUSG00000006538.12	protein_coding	-	-3442
chr1	75124419	75125459	75124939	Nhej1	ENSMUSG00000026162.7	protein_coding	-	-260
chr1	75141320	75141932	75141626	Cnppd1	ENSMUSG00000033159.14	protein_coding	-	-1084
chr1	75142240	75143356	75142798	Retreg2	ENSMUSG00000049339.16	protein_coding	+	21
chr1	75168248	75169191	75168719	Zfand2b	ENSMUSG00000026197.12	protein_coding	+	74
chr1	75179699	75180674	75180186	Abcb6	ENSMUSG00000026198.15	protein_coding	-	-205
chr1	75191419	75192388	75191903	Ankzf1	ENSMUSG00000026199.17	protein_coding	+	-247
chr1	75234670	75234992	75234831	Dnajb2	ENSMUSG00000026203.16	protein_coding	+	-1574
chr1	75236041	75237146	75236593	Dnajb2	ENSMUSG00000026203.16	protein_coding	+	188
chr1	75248013	75248853	75248433	Gm28294	ENSMUSG00000101840.1	antisense	+	-3888
chr1	75316881	75318174	75317527	Dnpep	ENSMUSG00000026209.15	protein_coding	-	-462
chr1	75342813	75343213	75343013	Des	ENSMUSG00000026208.9	protein_coding	+	-17315
chr1	75371250	75371745	75371497	Gm15179	ENSMUSG00000085653.7	antisense	-	-3514
chr1	75382702	75383118	75382910	Speg	ENSMUSG00000026207.16	protein_coding	+	7614
chr1	75398640	75399391	75399015	Gm15178	ENSMUSG00000086053.1	antisense	-	2653
chr1	75435592	75436385	75435988	Gmppa	ENSMUSG00000033021.16	protein_coding	+	59
chr1	75458297	75458877	75458587	Asic4	ENSMUSG00000033007.15	protein_coding	+	8152
chr1	75467575	75468151	75467863	Gm37264	ENSMUSG00000102605.1	TEC	-	-2897
chr1	75478494	75479826	75479160	Chpf	ENSMUSG00000032997.16	protein_coding	-	-146
chr1	75521137	75522138	75521637	Stk11ip	ENSMUSG00000026213.15	protein_coding	+	109
chr1	75559220	75559919	75559569	Gm15180	ENSMUSG00000083244.1	processed_pseudogene	+	-8513
chr1	77516089	77516626	77516357	Gm28386	ENSMUSG00000101849.1	lincRNA	+	1078
chr1	78488341	78489708	78489024	Farsb	ENSMUSG00000026245.16	protein_coding	-	128
chr1	78536805	78537126	78536965	BC035947	ENSMUSG00000090486.2	protein_coding	-	24808
chr1	78537483	78538066	78537774	BC035947	ENSMUSG00000090486.2	protein_coding	-	25617
chr1	78657519	78658474	78657996	Utp14b	ENSMUSG00000079470.8	protein_coding	+	-41
chr1	78724483	78724857	78724670	Gm6159	ENSMUSG00000099377.1	processed_pseudogene	-	-60188
chr1	79710865	79711885	79711375	Ap1s3	ENSMUSG00000054702.14	protein_coding	-	39404
chr1	79740992	79741453	79741222	Gm10555	ENSMUSG00000104497.1	TEC	+	-21494
chr1	79751015	79751706	79751360	Gm10555	ENSMUSG00000104497.1	TEC	+	-11356
chr1	79757097	79757669	79757383	Gm10555	ENSMUSG00000104497.1	TEC	+	-5333
chr1	79761237	79761964	79761600	Gm10555	ENSMUSG00000104497.1	TEC	+	-1116
chr1	79775841	79776527	79776184	Wdfy1	ENSMUSG00000073643.11	protein_coding	-	42
chr1	79848594	79849127	79848860	Serpine2	ENSMUSG00000026249.10	protein_coding	-	-12319
chr1	80339876	80341363	80340619	Cul3	ENSMUSG00000004364.14	protein_coding	-	140
chr1	80665011	80665604	80665307	Gm37645	ENSMUSG00000103192.1	TEC	-	-4256
chr1	80758107	80758908	80758507	Dock10	ENSMUSG00000038608.15	protein_coding	-	-19
chr1	82282944	82283785	82283364	Irs1	ENSMUSG00000055980.2	protein_coding	-	-8051
chr1	82290642	82291918	82291280	Irs1	ENSMUSG00000055980.2	protein_coding	-	-135
chr1	82316160	82317160	82316660	Rhbdd1	ENSMUSG00000026142.15	protein_coding	+	209
chr1	82358852	82359595	82359223	Gm19552	ENSMUSG00000104493.1	TEC	+	7007
chr1	82429173	82429638	82429405	Gm28940	ENSMUSG00000100786.1	antisense	-	26660
chr1	82433278	82433703	82433490	Gm28940	ENSMUSG00000100786.1	antisense	-	30745
chr1	82586297	82587599	82586948	Col4a3	ENSMUSG00000079465.8	protein_coding	+	28
chr1	82596889	82597651	82597270	Col4a3	ENSMUSG00000079465.8	protein_coding	+	10350
chr1	82636260	82636724	82636492	n-R5s213	ENSMUSG00000065055.1	rRNA	+	1480
chr1	82724657	82725316	82724986	Mff	ENSMUSG00000026150.14	protein_coding	+	97
chr1	82787352	82787830	82787591	Gm19257	ENSMUSG00000099771.1	processed_pseudogene	-	10382
chr1	82795724	82796679	82796201	Gm36999	ENSMUSG00000102280.1	TEC	-	-11266
chr1	82798240	82798778	82798509	Gm36999	ENSMUSG00000102280.1	TEC	-	-8958
chr1	82839037	82840351	82839694	Agfg1	ENSMUSG00000026159.13	protein_coding	+	212
chr1	82972018	82972454	82972236	Gm47955	ENSMUSG00000114011.1	protein_coding	+	11951
chr1	83037998	83038574	83038286	Slc19a3	ENSMUSG00000038496.16	protein_coding	-	-161
chr1	83102779	83103281	83103030	Ccl20	ENSMUSG00000026166.14	protein_coding	+	-13735
chr1	83959631	83960214	83959922	Gm24555	ENSMUSG00000077736.1	snoRNA	+	38005
chr1	84284246	84285159	84284702	Mir6353	ENSMUSG00000098851.1	miRNA	-	65742
chr1	84302635	84303198	84302916	Pid1	ENSMUSG00000045658.16	protein_coding	-	-61263
chr1	84360014	84360500	84360257	Pid1	ENSMUSG00000045658.16	protein_coding	-	-3922
chr1	84406866	84407290	84407078	Gm37959	ENSMUSG00000104396.1	TEC	-	11680
chr1	84881530	84881920	84881725	Trip12	ENSMUSG00000026219.14	protein_coding	-	41210
chr1	84881883	84882133	84882008	Trip12	ENSMUSG00000026219.14	protein_coding	-	41493
chr1	85598635	85598993	85598814	Sp110	ENSMUSG00000070034.13	protein_coding	-	-2
chr1	85600747	85601248	85600997	Sp140	ENSMUSG00000070031.11	protein_coding	+	620
chr1	85649837	85650421	85650129	Sp100	ENSMUSG00000026222.16	protein_coding	+	142
chr1	85680254	85680834	85680544	n-R5s215	ENSMUSG00000064414.1	rRNA	+	5663
chr1	85703217	85704181	85703699	n-R5s215	ENSMUSG00000064414.1	rRNA	+	28818
chr1	85735506	85736179	85735842	Mir8096	ENSMUSG00000098634.1	miRNA	+	-16105
chr1	85751297	85752195	85751746	Mir8096	ENSMUSG00000098634.1	miRNA	+	-201
chr1	85793159	85794124	85793641	Cab39	ENSMUSG00000036707.16	protein_coding	+	201
chr1	85837990	85838428	85838209	Cab39	ENSMUSG00000036707.16	protein_coding	+	44769
chr1	85853128	85853694	85853411	Itm2c	ENSMUSG00000026223.15	protein_coding	+	-40869
chr1	85894329	85895035	85894682	Itm2c	ENSMUSG00000026223.15	protein_coding	+	402
chr1	86007722	86008202	86007962	Gm18180	ENSMUSG00000099342.1	processed_pseudogene	-	-7923
chr1	86059074	86059812	86059443	Psmd1	ENSMUSG00000026229.17	protein_coding	+	-4943
chr1	86064047	86065131	86064589	Psmd1	ENSMUSG00000026229.17	protein_coding	+	203
chr1	86143009	86143721	86143365	Gm21972	ENSMUSG00000094638.1	protein_coding	+	9729
chr1	86154123	86155042	86154582	Armc9	ENSMUSG00000062590.13	protein_coding	+	-197
chr1	86178595	86179313	86178954	Armc9	ENSMUSG00000062590.13	protein_coding	+	24175
chr1	86214096	86214650	86214373	Armc9	ENSMUSG00000062590.13	protein_coding	+	59594
chr1	86282047	86282589	86282318	Gm16341	ENSMUSG00000087538.1	antisense	-	-19056
chr1	86358666	86359956	86359311	Ncl	ENSMUSG00000026234.12	protein_coding	-	-88
chr1	86371975	86372647	86372311	Gm45908	ENSMUSG00000110510.1	processed_pseudogene	-	-5964
chr1	86406341	86406709	86406525	Nmur1	ENSMUSG00000026237.6	protein_coding	-	-19702
chr1	86406953	86407364	86407158	Nmur1	ENSMUSG00000026237.6	protein_coding	-	-19069
chr1	86433955	86434942	86434448	Tex44	ENSMUSG00000036574.5	protein_coding	+	8120
chr1	86440469	86440917	86440693	Tex44	ENSMUSG00000036574.5	protein_coding	+	14365
chr1	86441794	86443001	86442397	Tex44	ENSMUSG00000036574.5	protein_coding	+	16069
